,id_peli,titulo,año,pais,tipo,puntuacion,votos,decada
2282,10418,Star Trek IV. Misión: salvar la Tierra,1986,Estados Unidos,Película,6.13,4293,1980
2283,10880,Los secretos del Titanic,1986,Estados Unidos,Película,6.7,123,1980
2284,10923,Matador,1986,España,Película,5.6,6315,1980
2285,11297,Zombie Nightmare,1986,Canadá,Película,3.18,106,1980
2286,11468,Un mañana mejor,1986,Hong Kong,Película,6.62,2175,1980
2287,196,Dirty Dancing,1987,Estados Unidos,Película,6.06,73372,1980
2288,240,Arizona Baby,1987,Estados Unidos,Película,6.6,18713,1980
2289,244,Tres hombres y un bebé,1987,Estados Unidos,Película,4.74,8956,1980
2290,371,Capablanca,1987,Cuba,Película,5.65,68,1980
2291,411,El borracho,1987,Estados Unidos,Película,6.46,2985,1980
2292,863,Dublineses (Los muertos),1987,Reino Unido,Película,7.34,7450,1980
2293,869,Pelle el conquistador,1987,Dinamarca,Película,7.39,5732,1980
2294,890,Maurice,1987,Reino Unido,Película,7.02,1915,1980
2295,932,Los intocables de Eliot Ness,1987,Estados Unidos,Película,7.77,88726,1980
2296,1032,Días de radio,1987,Estados Unidos,Película,7.37,15677,1980
2297,1036,"Adiós, muchachos",1987,Francia,Película,7.82,14289,1980
2298,1066,El corazón del ángel,1987,Estados Unidos,Película,7.06,20348,1980
2299,1246,El vientre del arquitecto,1987,Reino Unido,Película,6.86,1892,1980
2300,1412,Un muchacho de Calabria,1987,Italia,Película,6.57,42,1980
2301,1494,La loca historia de las galaxias,1987,Estados Unidos,Película,5.72,17313,1980
2302,1823,China Girl,1987,Estados Unidos,Película,6.18,387,1980
2303,1948,El último emperador,1987,Reino Unido,Película,7.19,48982,1980
2304,2062,Wall Street,1987,Estados Unidos,Película,6.79,27697,1980
2305,2077,El secreto de mi éxito,1987,Estados Unidos,Película,5.37,4946,1980
2306,2110,Roxanne,1987,Estados Unidos,Película,5.7,8613,1980
2307,2198,La princesa prometida,1987,Estados Unidos,Película,7.43,62109,1980
2308,2209,Las brujas de Eastwick,1987,Estados Unidos,Película,5.72,14976,1980
2309,2243,Arma letal,1987,Estados Unidos,Película,6.66,83159,1980
2310,2272,Superdetective en Hollywood II,1987,Estados Unidos,Película,5.35,13393,1980
2311,2390,Terroríficamente muertos,1987,Estados Unidos,Película,6.75,14169,1980
2312,2492,Atracción fatal,1987,Estados Unidos,Película,6.17,11347,1980
2313,2494,La ley del deseo,1987,España,Película,6.62,10235,1980
2314,2558,El ciclista,1987,Irán,Película,6.81,141,1980
2315,2785,La estanquera de Vallecas,1987,España,Película,5.96,8318,1980
2316,2787,El Lute: Camina o revienta,1987,España,Película,6.45,5782,1980
2317,2969,El festín de Babette,1987,Dinamarca,Película,7.36,9089,1980
2318,3056,Dark Age,1987,Australia,Película,5.29,31,1980
2319,3183,Jóvenes ocultos,1987,Estados Unidos,Película,6.32,18840,1980
2320,3448,Metallica: Cliff 'Em All!,1987,Estados Unidos,Película,7.46,460,1980
2321,3788,Robocop,1987,Estados Unidos,Película,6.02,79435,1980
2322,3851,Superman IV: En busca de la paz,1987,Estados Unidos,Película,3.72,7149,1980
2323,3890,"Yo, el halcón",1987,Estados Unidos,Película,4.76,10070,1980
2324,3895,Mejor solo que mal acompañado,1987,Estados Unidos,Película,5.93,5347,1980
2325,3945,Tango Bar,1987,Puerto Rico,Película,6.48,80,1980
2326,3953,"Juan, como si nada hubiera sucedido",1987,Argentina,Película,8.1,63,1980
2327,4096,Sospechoso,1987,Estados Unidos,Película,6.13,6905,1980
2328,4629,Dragon Ball: La bella durmiente en el castillo del mal,1987,Japón,Película,6.04,2890,1980
2329,4952,La chaqueta metálica,1987,Reino Unido,Película,8.16,119965,1980
2330,4969,No hay salida,1987,Estados Unidos,Película,6.42,11645,1980
2331,5020,El rector,1987,Estados Unidos,Película,5.26,3482,1980
2332,5090,Cobra Verde,1987,Alemania del Oeste (RFA),Película,6.47,1052,1980
2333,5126,Masters del universo,1987,Estados Unidos,Película,4.59,7961,1980
2334,5298,Depredador,1987,Estados Unidos,Película,6.8,56056,1980
2335,5816,Terror en la ópera,1987,Italia,Película,6.12,1052,1980
2336,5821,Aquarius,1987,Italia,Película,5.67,879,1980
2337,5913,Hellraiser,1987,Reino Unido,Película,6.11,11607,1980
2338,5936,Tallo de hierro,1987,Estados Unidos,Película,6.07,975,1980
2339,5954,El imperio del sol,1987,Estados Unidos,Película,7.35,27428,1980
2340,5972,The 5 Warriors (Los cinco guerreros),1987,Hong Kong,Película,6.04,72,1980
2341,6014,¡Biba la banda!,1987,España,Película,5.58,1174,1980
2342,6025,Luna de lobos,1987,España,Película,6.25,542,1980
2343,6066,007: Alta tensión,1987,Reino Unido,Película,5.53,5662,1980
2344,6318,"Good Morning, Vietnam",1987,Estados Unidos,Película,6.65,16294,1980
2345,6320,La colina de la hamburguesa,1987,Estados Unidos,Película,6.43,11541,1980
2346,6330,Jardines de piedra,1987,Estados Unidos,Película,5.83,1630,1980
2347,6363,El cuarto protocolo,1987,Reino Unido,Película,6.39,4165,1980
2348,6666,Teen Wolf II (De pelo en pecho 2),1987,Estados Unidos,Película,3.34,2800,1980
2349,6869,Réquiem por los que van a morir,1987,Reino Unido,Película,6.14,1785,1980
2350,7038,Casa de juegos,1987,Estados Unidos,Película,7.02,5846,1980
2351,7086,El complot de los anillos,1987,España,Película,3.88,126,1980
2352,7097,Karate Kimura,1987,Italia,Película,3.28,441,1980
2353,7396,Superstar: The Karen Carpenter Story,1987,Estados Unidos,Película,6.73,207,1980
2354,7455,"Baby, tú vales mucho",1987,Estados Unidos,Película,5.39,2036,1980
2355,7521,El hombre que plantaba árboles,1987,Canadá,Película,7.72,3693,1980
2356,7881,Dolls,1987,Estados Unidos,Película,5.51,1176,1980
2357,8059,El guerrero americano 2: La confrontación,1987,Estados Unidos,Película,3.39,2530,1980
2358,8531,Creepshow 2,1987,Estados Unidos,Película,5.75,3733,1980
2359,8604,Al filo de la noticia,1987,Estados Unidos,Película,6.33,7297,1980
2360,8884,El príncipe de las tinieblas,1987,Estados Unidos,Película,6.0,4551,1980
2361,8897,Los creyentes,1987,Estados Unidos,Película,5.47,1818,1980
2362,9200,Clandestinos,1987,Cuba,Película,6.6,70,1980
2363,9218,El rey de los niños,1987,China,Película,6.57,175,1980
2364,9543,Mal gusto (Bad Taste),1987,Nueva Zelanda,Película,5.9,8097,1980
2365,9874,"Pathfinder, el guía del desfiladero",1987,Noruega,Película,6.24,1358,1980
2366,9961,La pasión de Beatrice,1987,Francia,Película,6.36,190,1980
2367,10113,Proyecto X,1987,Estados Unidos,Película,5.3,1570,1980
2368,10286,Amazonas en la luna,1987,Estados Unidos,Película,5.79,515,1980
2369,10306,Pesadilla en Elm Street 3: Los guerreros del sueño,1987,Estados Unidos,Película,5.57,7668,1980
2370,10813,Perseguido,1987,Estados Unidos,Película,5.84,11611,1980
2371,10832,"Tiburón, la venganza (Tiburón 4)",1987,Estados Unidos,Película,3.63,4835,1980
2372,10957,Yo quiero ser torero,1987,España,Película,2.73,73,1980
2373,11415,Una historia china de fantasmas,1987,Hong Kong,Película,6.66,5488,1980
2374,111,Acusados,1988,Estados Unidos,Película,6.44,5933,1980
2375,296,El príncipe de Zamunda,1988,Estados Unidos,Película,5.12,26740,1980
2376,303,Gorilas en la niebla,1988,Estados Unidos,Película,6.64,12090,1980
2377,393,Bird,1988,Estados Unidos,Película,7.38,9883,1980
2378,614,Akira,1988,Japón,Película,7.6,56872,1980
2379,618,La tumba de las luciérnagas,1988,Japón,Película,8.04,38514,1980
2380,695,El oso,1988,Francia,Película,7.13,14013,1980
2381,1013,¿Quién engañó a Roger Rabbit?,1988,Estados Unidos,Película,6.54,64838,1980
2382,1053,Mi vecino Totoro,1988,Japón,Película,7.68,45998,1980
2383,1324,Contacto sangriento,1988,Estados Unidos,Película,5.72,9717,1980
2384,1357,Muñeco diabólico,1988,Estados Unidos,Película,5.43,32093,1980
2385,1418,Rain Man,1988,Estados Unidos,Película,7.4,86332,1980
2386,1549,El gran azul,1988,Francia,Película,6.81,5446,1980
2387,1682,Hairspray,1988,Estados Unidos,Película,6.27,2458,1980
2388,1800,Colors: Colores de guerra,1988,Estados Unidos,Película,6.02,3664,1980
2389,1851,Los búfalos de Durham,1988,Estados Unidos,Película,5.52,3781,1980
2390,1872,Ocho hombres (Eight Men Out),1988,Estados Unidos,Película,6.44,482,1980
2391,1892,La última tentación de Cristo,1988,Estados Unidos,Película,7.03,11849,1980
2392,1973,Voy a por ti,1988,Estados Unidos,Película,5.32,150,1980
2393,2059,Cocktail,1988,Estados Unidos,Película,4.94,33241,1980
2394,2197,Willow,1988,Estados Unidos,Película,6.8,81539,1980
2395,2276,Danko: Calor rojo,1988,Estados Unidos,Película,4.8,12098,1980
2396,2368,Bitelchús,1988,Estados Unidos,Película,6.83,49364,1980
2397,2578,Cinema Paradiso,1988,Italia,Película,8.32,88740,1980
2398,2667,Powaqqatsi,1988,Estados Unidos,Película,7.25,1528,1980
2399,2684,Big,1988,Estados Unidos,Película,6.28,86449,1980
2400,2795,El Lute II: Mañana seré libre,1988,España,Película,5.9,2681,1980
2401,2801,Matar al Nani,1988,España,Película,5.3,925,1980
2402,2950,"Tucker, un hombre y su sueño",1988,Estados Unidos,Película,6.33,3093,1980
2403,3010,Cocodrilo Dundee II,1988,Australia,Película,4.22,8432,1980
2404,3094,El Dorado,1988,España,Película,5.47,2278,1980
2405,3139,Agárralo como puedas,1988,Estados Unidos,Película,6.23,23591,1980
2406,3261,Mujeres al borde de un ataque de nervios,1988,España,Película,7.01,48717,1980
2407,3407,Moonwalker,1988,Estados Unidos,Película,4.8,3316,1980
2408,3447,U2: Rattle and Hum,1988,Estados Unidos,Película,7.59,471,1980
2409,3931,Sur,1988,Argentina,Película,7.05,277,1980
2410,3939,La amiga,1988,Argentina,Película,6.1,120,1980
2411,4025,En busca del valle encantado,1988,Estados Unidos,Película,6.5,32928,1980
2412,4458,Histoire[s] du cinéma,1988,Francia,Película,7.76,921,1980
2413,4538,Let's Get Lost,1988,Estados Unidos,Película,7.8,1498,1980
2414,4631,Dragon Ball: Aventura mística,1988,Japón,Película,6.28,2552,1980
2415,4735,Las amistades peligrosas,1988,Reino Unido,Película,7.62,22991,1980
2416,4854,Arde Mississippi,1988,Estados Unidos,Película,7.53,16626,1980
2417,5420,Los fantasmas atacan al jefe,1988,Estados Unidos,Película,5.86,11415,1980
2418,5568,El Cabrero. El canto de la Sierra,1988,Francia,Película,7.12,83,1980
2419,5721,Cuando me enamoro,1988,Estados Unidos,Película,5.23,417,1980
2420,5773,Oliver y su pandilla,1988,Estados Unidos,Película,5.8,4032,1980
2421,5892,El club de los chalados II,1988,Estados Unidos,Película,3.29,56,1980
2422,5960,Los hombres detrás del sol,1988,China,Película,5.86,953,1980
2423,6065,Rambo III,1988,Estados Unidos,Película,4.77,17243,1980
2424,6067,La bestia de la guerra,1988,Estados Unidos,Película,6.71,1721,1980
2425,6209,La deuda interna,1988,Argentina,Película,6.92,189,1980
2426,6329,Desaparecido en combate 3,1988,Estados Unidos,Película,3.07,1833,1980
2427,6332,Bat 21,1988,Estados Unidos,Película,5.59,1524,1980
2428,6339,Saigón,1988,Estados Unidos,Película,5.52,656,1980
2429,6381,Águila de acero II,1988,Canadá,Película,3.26,1113,1980
2430,6431,Halloween 4: El regreso de Michael Myers,1988,Estados Unidos,Película,4.61,2418,1980
2431,6450,La noche de los demonios,1988,Estados Unidos,Película,4.69,957,1980
2432,6618,70 minutos para huir,1988,Estados Unidos,Película,6.07,1045,1980
2433,7099,Karate Kimura 2,1988,Italia,Película,3.1,199,1980
2434,7427,Lecciones inolvidables,1988,Estados Unidos,Película,6.49,584,1980
2435,7648,Mi amigo Mac,1988,Estados Unidos,Película,4.25,3151,1980
2436,7666,Hobgoblins,1988,Estados Unidos,Película,3.0,242,1980
2437,7959,La jungla de cristal,1988,Estados Unidos,Película,7.19,116111,1980
2438,8456,Los payasos asesinos del espacio exterior,1988,Estados Unidos,Película,5.11,3209,1980
2439,9084,Hablando con la muerte,1988,Estados Unidos,Película,6.6,654,1980
2440,9113,El tiempo de los gitanos,1988,Yugoslavia,Película,7.63,4597,1980
2441,9318,Los poseídos,1988,Francia,Película,5.86,95,1980
2442,9351,Un pez llamado Wanda,1988,Reino Unido,Película,6.95,42599,1980
2443,9775,Sin pistas,1988,Reino Unido,Película,6.36,1712,1980
2444,9882,La sombra del cuervo (La venganza de los vikingos),1988,Islandia,Película,6.52,120,1980
2445,9948,The Navigator: Una odisea en el tiempo,1988,Nueva Zelanda,Película,6.14,1325,1980
2446,10112,Atracción diabólica,1988,Estados Unidos,Película,5.98,1957,1980
2447,10219,Al filo del abismo,1988,Estados Unidos,Película,5.45,1482,1980
2448,10386,Lo que cuenta es el final,1988,Estados Unidos,Película,5.25,605,1980
2449,10479,Las aventuras del barón Münchausen,1988,Reino Unido,Película,6.6,8865,1980
2450,10495,Alice,1988,Checoslovaquia,Película,7.23,2164,1980
2451,10968,Armas de mujer,1988,Estados Unidos,Película,6.36,13473,1980
2452,11068,The Thin Blue Line,1988,Estados Unidos,Película,7.41,1303,1980
2453,11277,La serpiente y el Arco Iris,1988,Estados Unidos,Película,5.92,3037,1980
2454,11471,El fluir de las lágrimas,1988,Hong Kong,Película,6.49,1770,1980
2455,102,Corazones de hierro,1989,Estados Unidos,Película,6.76,15644,1980
2456,402,Melodía de seducción,1989,Estados Unidos,Película,6.38,5337,1980
2457,593,Cuando Harry encontró a Sally,1989,Estados Unidos,Película,6.93,48802,1980
2458,601,Paseando a Miss Daisy,1989,Estados Unidos,Película,6.94,37070,1980
2459,742,Nostos: El retorno,1989,Italia,Película,7.23,205,1980
2460,773,Astérix y el golpe del menhir,1989,Francia,Película,6.31,4959,1980
2461,964,Nunca fuimos ángeles,1989,Estados Unidos,Película,5.86,8928,1980
2462,973,Indiana Jones y la última cruzada,1989,Estados Unidos,Película,7.81,117718,1980
2463,1047,El club de los poetas muertos,1989,Estados Unidos,Película,7.62,115587,1980
2464,1140,Nacido el cuatro de julio,1989,Estados Unidos,Película,6.71,20438,1980
2465,1321,Kickboxer,1989,Estados Unidos,Película,5.45,10819,1980
2466,1323,Karate Kid III: El desafío final,1989,Estados Unidos,Película,4.17,9902,1980
2467,1512,La sirenita,1989,Estados Unidos,Película,6.7,94530,1980
2468,1517,Abyss,1989,Estados Unidos,Película,6.7,42533,1980
2469,1533,Calma total,1989,Australia,Película,5.89,9289,1980
2470,1846,Campo de sueños,1989,Estados Unidos,Película,5.78,6738,1980
2471,1859,Una mujer en la liga,1989,Estados Unidos,Película,5.05,1696,1980
2472,2218,"Nicky, la aprendiz de bruja",1989,Japón,Película,7.09,10844,1980
2473,2249,Arma letal 2,1989,Estados Unidos,Película,6.05,50271,1980
2474,2263,Tango y Cash,1989,Estados Unidos,Película,5.27,15884,1980
2475,2275,Socios y sabuesos,1989,Estados Unidos,Película,4.77,12628,1980
2476,2648,"Tetsuo, el hombre de hierro",1989,Japón,Película,5.93,2977,1980
2477,2680,"Cariño, he encogido a los niños",1989,Estados Unidos,Película,5.05,98934,1980
2478,2689,Regreso al futuro II,1989,Estados Unidos,Película,7.2,63599,1980
2479,2725,"Sexo, mentiras y cintas de video",1989,Estados Unidos,Película,6.72,28624,1980
2480,2822,¡Puta miseria!,1989,España,Película,4.17,128,1980
2481,2839,Santa sangre,1989,México,Película,6.87,3026,1980
2482,2975,"El cocinero, el ladrón, su mujer y su amante",1989,Reino Unido,Película,7.06,6255,1980
2483,3043,Cocodrilo asesino,1989,Italia,Película,3.48,85,1980
2484,3129,"Amanece, que no es poco",1989,España,Película,7.51,37465,1980
2485,3182,Cazafantasmas 2,1989,Estados Unidos,Película,5.62,19605,1980
2486,3239,Este muerto está muy vivo,1989,Estados Unidos,Película,4.96,8284,1980
2487,3284,Mira quién habla,1989,Estados Unidos,Película,5.06,71208,1980
2488,3374,Batman,1989,Estados Unidos,Película,6.8,109617,1980
2489,3451,Les Luthiers: Viegésimo aniversario,1989,Argentina,Película,8.11,435,1980
2490,3813,Cyborg,1989,Estados Unidos,Película,3.86,4241,1980
2491,4086,Mi pie izquierdo,1989,Irlanda,Película,7.55,14517,1980
2492,4088,"No me chilles, que no te veo",1989,Estados Unidos,Película,5.54,12863,1980
2493,4335,For All Mankind,1989,Estados Unidos,Película,7.33,174,1980
2494,4624,Dragon Ball Z: Garlick Junior inmortal (Garlic Junior inmortal),1989,Japón,Película,5.88,3406,1980
2495,4627,Dragon Ball Z: El más fuerte del mundo,1989,Japón,Película,5.87,3040,1980
2496,4722,Encerrado,1989,Estados Unidos,Película,5.85,7708,1980
2497,4763,Valmont,1989,Reino Unido,Película,6.64,3951,1980
2498,4897,Magnolias de acero,1989,Estados Unidos,Película,6.37,5433,1980
2499,4976,Tiempos de gloria,1989,Estados Unidos,Película,6.97,8284,1980
2500,5184,El campeón del videojuego (The Wizard),1989,Estados Unidos,Película,4.8,461,1980
2501,5256,Ander y Yul,1989,España,Película,5.66,256,1980
2502,5986,"Romero, el santo del pueblo",1989,Estados Unidos,Película,6.31,537,1980
2503,6338,Jacknife,1989,Estados Unidos,Película,5.73,840,1980
2504,6377,A la caza del lobo rojo,1989,Estados Unidos,Película,5.8,1675,1980
2505,6440,Halloween 5: La venganza de Michael Myers,1989,Estados Unidos,Película,3.92,1988,1980
2506,6521,Delitos y faltas,1989,Estados Unidos,Película,7.87,24052,1980
2507,6612,Lluvia negra,1989,Japón,Película,7.69,1718,1980
2508,6635,Sangre de héroes,1989,Australia,Película,5.18,422,1980
2509,6717,La vida y nada más,1989,Francia,Película,7.08,1030,1980
2510,6892,Licencia para matar,1989,Reino Unido,Película,5.38,6559,1980
2511,7096,Campeón de campeones,1989,Estados Unidos,Película,5.46,1377,1980
2512,7339,Historias de Nueva York,1989,Estados Unidos,Película,6.54,9836,1980
2513,7361,El delirante mundo de los Feebles,1989,Nueva Zelanda,Película,6.4,2936,1980
2514,7373,Marquis,1989,Francia,Película,6.44,621,1980
2515,7663,Terminator 2 (Shocking Dark),1989,Italia,Película,4.18,275,1980
2516,7680,Lady Terminator,1989,Indonesia,Película,3.65,126,1980
2517,7886,El amo de las marionetas,1989,Estados Unidos,Película,4.75,692,1980
2518,7900,Vacaciones de terror,1989,México,Película,3.33,153,1980
2519,7992,La caja de música,1989,Estados Unidos,Película,7.34,6910,1980
2520,8046,Ladrones de anuncios,1989,Italia,Película,6.32,31,1980
2521,8066,El guerrero americano 3,1989,Estados Unidos,Película,2.55,1013,1980
2522,8206,El fantasma de la ópera,1989,Estados Unidos,Película,4.8,249,1980
2523,8464,Clownhouse. Payasos mortales,1989,Estados Unidos,Película,4.81,578,1980
2524,8522,Mystery Train,1989,Estados Unidos,Película,7.26,5165,1980
2525,8633,Superagente K-9,1989,Estados Unidos,Película,4.46,5357,1980
2526,8636,Todos los perros van al cielo,1989,Reino Unido,Película,5.99,4157,1980
2527,8909,Las cosas del querer,1989,España,Película,5.87,2925,1980
2528,8914,Si te dicen que caí,1989,España,Película,4.82,1121,1980
2529,9058,Haz lo que debas,1989,Estados Unidos,Película,7.31,11592,1980
2530,9236,Historia de una revolución,1989,Francia,Película,7.42,272,1980
2531,9257,Gringo viejo,1989,Estados Unidos,Película,5.84,1557,1980
